wavelength,throughput
2.8203399141265337,0.00043638746715921734
2.8210185469506044,0.0004390003691164205
2.821697176892147,0.00044161321401457455
2.822375803947853,0.0004442258714149766
2.8230544281143977,0.0004468382472233637
2.8237330493885473,0.0004494502270278998
2.8244116677670013,0.000452061715733816
2.825090283246439,0.0004546726670881185
2.825768895823635,0.00045728290628126443
2.8264475054952936,0.00045989237578998034
2.8271261122581044,0.0004625009956822347
2.8278047161088433,0.0004651086631680128
2.8284833170442227,0.0004677152902952007
2.82916191506094,0.0004703207985681319
2.829840510155779,0.00047292503648768653
2.830519102325452,0.00047552794166051487
2.8311976915666697,0.00047812944203224375
2.8318762778762214,0.0004807294755317704
2.83255486125082,0.0004833279529695522
2.8332334416871916,0.00048592477017113915
2.833912019182126,0.0004885198448380174
2.8345905937323397,0.0004911131037880081
2.8352691653345743,0.0004937044862550604
2.8359477339856203,0.0004962938575090317
2.836626299682197,0.000498881167411459
2.837304862421061,0.0005014663471006364
2.8379834221990077,0.0005040493124501622
2.8386619790127505,0.0005066299973065568
2.839340532859069,0.0005092083134281271
2.84007811431979,0.0005117841888363476
2.8407566647117526,0.0005143575917665915
2.841435212126015,0.0005169284311675994
2.8421137565592827,0.0005194966303415543
2.842792298008397,0.0005220620897186033
2.843470836470122,0.0005246248718680462
2.844149371941189,0.0005271847081815125
2.844827904418436,0.0005297416812896683
2.8455064338986236,0.0005322957337175026
2.846184960378508,0.0005348467803866306
2.8468634838549254,0.0005373947555475742
2.8475420043246293,0.0005399395724773194
2.8482205217844077,0.0005424811953534552
2.848899036231089,0.0005450196346906934
2.8495775476614247,0.0005475547472940399
2.8502560560722268,0.0005500865586921414
2.850934561460324,0.0005526149372915301
2.851613063822458,0.0005551398610498407
2.8522915631554753,0.0005576613304135996
2.852970059456197,0.0005601792766338979
2.8536485527213555,0.0005626936365371957
2.8543270429478347,0.0005652043262435805
2.8550055301324315,0.0005677112929937031
2.855684014271912,0.0005702145902691523
2.856362495363154,0.0005727141773131522
2.8570409734029454,0.0005752099481228346
2.857719448388088,0.0005777018935534686
2.858397920315453,0.0005801899790651189
2.859076389181817,0.0005826741630698644
2.8597548549840193,0.0005851543360040375
2.8604333177189214,0.000587630498640346
2.8611117773832904,0.000590102649251406
2.8617902339740064,0.0005925707135671151
2.8624686874879135,0.0005950347550431393
2.8631471379217817,0.0005974947218067387
2.8638255852725196,0.000599950514478142
2.864504029536947,0.0006024021441439057
2.8651824707118734,0.0006048496128525713
2.865860908794199,0.0006072928332045408
2.8665393437807283,0.0006097318277209065
2.8672177756683164,0.0006121665349906033
2.867896204453852,0.0006145969457791773
2.8685746301341224,0.0006170230432485169
2.869253052706032,0.0006194448067582878
2.8699314721664453,0.0006218621809380478
2.8706098885121594,0.0006242751566070991
2.8712883017401047,0.0006266837409508613
2.8719667118471155,0.0006290879350017927
2.872645118830038,0.0006314876911162055
2.8733235226857903,0.0006338829964939207
2.8740019234111847,0.0006362738318196994
2.8746803210031255,0.0006386601695489978
2.8753587154585074,0.0006410419897095952
2.87603710677413,0.0006434193324949375
2.8767154949469504,0.0006457921380069154
2.87739387997382,0.0006481603752011067
2.8780722618515946,0.0006505241201930721
2.878750640577212,0.0006528833025491235
2.8794290161475056,0.0006552380044075566
2.880107388559387,0.0006575880269288944
2.880785757809775,0.0006599335101860773
2.8814641238954826,0.0006622743964064097
2.8821424868134815,0.0006646107052620485
2.8828208465606426,0.0006669424228840119
2.8834992031338373,0.0006692695145024425
2.8841775565300196,0.0006715920210820175
2.884855906746034,0.0006739099595834729
2.885534253778819,0.0006762232061510298
2.886212597625299,0.0006785318265681093
2.8868909382823116,0.0006808358251575679
2.8875692757468436,0.0006831352036040011
2.888247610015771,0.000685429942432314
2.888925941085999,0.0006877200527468061
2.889604268954488,0.0006900055176324668
2.8902825936180934,0.0006922863354642333
2.8909609150737845,0.0006945624647418969
2.8916392333184833,0.0006968339595742198
2.892317548349064,0.0006991008100017385
2.892995860162521,0.0007013630402227094
2.8936741687557332,0.0007036206176114498
2.8943524741256472,0.0007058735747922283
2.895030776269225,0.0007081219049486792
2.895709075183326,0.0007103656134451898
2.8963873708649652,0.0007126046825543149
2.897065663311044,0.0007148391434644576
2.8977439525184954,0.000717068956545723
2.8984222384843075,0.0007192941162329124
2.8991005212053524,0.0007215146545306569
2.899778800678639,0.0007237305955058918
2.9004570769010996,0.0007259418739391604
2.9011353498696555,0.0007281485528801461
2.9018136195813145,0.0007303505807539541
2.902491886032969,0.0007325480157960657
2.9031701492216193,0.0007347408337354615
2.903848409144227,0.0007369290383505322
2.904526665797702,0.0007391125780934361
2.905264174139325,0.0007412915693559396
2.905942426678111,0.0007434659800321263
2.9066206759381283,0.0007456358071915936
2.9072989219163055,0.000747801066163875
2.9079771646096746,0.000749961696322565
2.9086554040151493,0.0007521177686203845
2.909333640129742,0.0007542692706666381
2.9100118729504327,0.0007564161635385154
2.9106901024741547,0.0007585585053672839
2.9113683286979533,0.0007606962340996118
2.912046551618753,0.0007628294107074425
2.912724771233572,0.0007649580491498517
2.9134029875394054,0.0007670821414143298
2.9140812005331918,0.0007692016661769415
2.9147594102119894,0.0007713166219689132
2.91543761657273,0.0007734270168578835
2.9161158196124437,0.0007755329170392086
2.916794019328133,0.0007776342900015683
2.917472215716751,0.0007797310959325177
2.918150408775363,0.0007818233640203933
2.918828598500908,0.0007839111641072809
2.9195067848904315,0.0007859943954656556
2.920184967940939,0.0007880730886797587
2.920863147649401,0.0007901472380919611
2.921541324012889,0.0007922168925794447
2.922219497028346,0.0007942820008267416
2.9228976666928395,0.0007963426593517798
2.9235758330033716,0.0007983987757702448
2.924253995956936,0.0008004503637848885
2.924932155550607,0.0008024974145999217
2.9256103117813295,0.0008045399611425921
2.926288464646198,0.0008065779974239423
2.9269666141422053,0.0008086115495411213
2.9276447602663733,0.0008106405967084869
2.928322903015777,0.0008126651578658109
2.9290010423873656,0.0008146851719506923
2.9296791783782576,0.0008167006498591742
2.930357310985434,0.0008187116232072974
2.9310354402059535,0.0008207180908864055
2.9317135660368714,0.000822720067007277
2.9323916884751777,0.0008247175344218938
2.9330698075179855,0.0008267104809030866
2.9337479231622683,0.0008286989425239431
2.9344260354051284,0.0008306828782034867
2.9351041442435966,0.0008326623079834181
2.935782249674704,0.000834637217017181
2.936460351695559,0.0008366076368346894
2.9371384503031304,0.0008385735209459336
2.9378165454945586,0.0008405349026769041
2.938494637266853,0.0008424917600725937
2.9391727256170896,0.0008444440666221995
2.93985081054235,0.0008463918953270526
2.9405288920396457,0.0008483351961984292
2.9412069701061143,0.0008502739678370638
2.941885044738751,0.0008522081972096456
2.9425631159346834,0.0008541378778963163
2.9432411836909593,0.0008560630424523477
2.943919248004646,0.0008579837186749686
2.9445973088728574,0.0008598997600547768
2.9452753662926,0.000861811251728853
2.9459534202610356,0.0008637181966561192
2.9466314707751793,0.0008656205836207156
2.9473095178321564,0.0008675184362672855
2.9479875614290436,0.0008694117042797453
2.9486656015629062,0.00087130044112098
2.949343638230885,0.0008731846084176044
2.9500216714299907,0.000875064225915646
2.9506997011574003,0.0008769392612574047
2.951377727410147,0.0008788097325835773
2.952055750185365,0.0008806756226008586
2.952733769480145,0.0008825369217469409
2.9534117852915656,0.000884393674526031
2.954089797616782,0.0008862457982205863
2.954767806452817,0.0008880932459444321
2.9554458117968614,0.000889936185666131
2.9561238136459598,0.0008917745101147639
2.9568018119972623,0.0008936082354124278
2.9574798068478705,0.0008954373641923692
2.95815779819488,0.0008972618833350339
2.9588357860354515,0.0008990817803547328
2.9595137703666317,0.0009008970432275995
2.96019175118562,0.0009027077020289533
2.9608697284894663,0.0009045137246473723
2.961547702275348,0.0009063151257460529
2.9622256725403635,0.0009081119009296821
2.96290363928164,0.0009099040296307001
2.963581602496332,0.0009116915557868992
2.964259562181519,0.0009134744023004136
2.964937518334404,0.0009152525940597495
2.9656154709520384,0.0009170261270802908
2.966293420031637,0.0009187950155344478
2.966971365570283,0.0009205592355235106
2.967649307565148,0.0009223188115182585
2.9683272460133665,0.0009240737061825056
2.969005180912065,0.0009258239454802945
2.969683112258432,0.000927569519270207
2.9703610400495473,0.0009293104072962612
2.97103896428264,0.0009310465908418886
2.9717168849547817,0.0009327781026447378
2.972394802063195,0.0009345049307993995
2.973072715604987,0.0009362270656265077
2.9737506255773387,0.0009379445313762545
2.9744285319774106,0.0009396572959907678
2.975165925262302,0.0009413653203978182
2.9758438268829797,0.0009430686835632283
2.976521724922351,0.0009447674371803447
2.9771996193774983,0.0009464614232038651
2.9778775102456656,0.00094815073255565
2.9785553975239685,0.0009498353235144728
2.9792332812096114,0.0009515152195223401
2.979911161299756,0.0009531904156400142
2.9805890377915705,0.0009548609250688132
2.9812669106822605,0.0009565267308035129
2.981944779968955,0.0009581878333980227
2.982622645648906,0.0009598442162350128
2.9833005077192043,0.0009614959103591491
2.983978366177129,0.0009631429050125721
2.98465622101979,0.0009647851865733888
2.9853340722444344,0.0009664227692259668
2.9860119198482105,0.0009680556659327278
2.9866897638283336,0.0009696838064141754
2.9873676041819954,0.0009713072545711285
2.9880454409063724,0.0009729260211463885
2.988723273998701,0.0009745401195069616
2.989401103456122,0.0009761495607887967
2.990078929275914,0.0009777543075863468
2.990756751455183,0.000979354401052416
2.991434569991232,0.000980949773083205
2.992112384881187,0.0009825404753926528
2.9927901961223182,0.00098412651363878
2.9934680037117927,0.0009857078641488674
2.9941458076468463,0.0009872845240712312
2.9948236079246873,0.0009888565181266052
2.9955014045425195,0.000990423870620487
2.996179197497587,0.0009919865693115261
2.996856986787068,0.0009935446526521446
2.99753477240824,0.0009950980887626114
2.998212554358252,0.0009966468806732495
2.9988903326344145,0.0009981910544053113
2.999568107233859,0.0009997305780967386
3.0002458781539074,0.0010012654767662115
3.0009236453917105,0.001002795753283178
3.0016014089445617,0.0010043214499300653
3.0022791688096486,0.0010058425587059795
3.002956924984239,0.0010073590809816795
3.0036346774655502,0.001008871015126853
3.0043124262508267,0.0010103783469142004
3.004990171337318,0.0010118811637759855
3.005667912722244,0.001013379406954426
3.006345650402884,0.0010148731065877227
3.0070233843764367,0.0010163622122973984
3.0077011146402106,0.0010178468191976821
3.0083788411913788,0.0010193269315744865
3.009056564027282,0.0010208025218410722
3.009734283145073,0.0010222735948304765
3.010411998542105,0.001023740189617046
3.0110897102155523,0.0010252023188012309
3.0117674181627425,0.001026659959494492
3.012445122380875,0.0010281131195401933
3.013122822867263,0.001029561831077962
3.0138005196191298,0.0010310060940507896
3.0144782126337684,0.0010324458928813113
3.015155901908432,0.0010338813009554417
3.015833587440392,0.0010353123421830987
3.016511269226926,0.0010367389997871053
3.0171889472652906,0.0010381612606864359
3.017866621552784,0.0010395791582588033
3.0185442920866503,0.0010409927363352548
3.0192219588642093,0.001042401945718877
3.019899621882687,0.001043806870601943
3.020577281139426,0.0010452074496936391
3.02125493663164,0.001046603728230387
3.021932588356693,0.0010479956827519762
3.0226102363117824,0.0010493833827466834
3.023287880494293,0.001050766842586914
3.0239655209014136,0.0010521460655591992
3.0246431575305346,0.0010535210420754794
3.0253207903788577,0.0010548918210740697
3.025998419443763,0.0010562583641328409
3.02667604472247,0.001057620729602261
3.0273536662123455,0.0010589789104166268
3.02803128391063,0.001060332861441873
3.0287088978146794,0.0010616827549319555
3.0293865079217506,0.0010630285349835828
3.030064114229189,0.0010643701857119066
3.0307417167342674,0.001065707745972922
3.031419315434324,0.0010670412296854442
3.0320969103266444,0.0010683706089210817
3.032774501408562,0.0010696959550738037
3.033452088677376,0.0010710173077944302
3.034129672130411,0.0010723346723310872
3.0348072517649802,0.001073647961620224
3.0354848275784043,0.001074957275743794
3.036162399568007,0.0010762626117494986
3.036839967731103,0.0010775640470765842
3.0375175320650287,0.0010788615266613753
3.038195092567095,0.0010801551134179128
3.0388726492346487,0.0010814447783702985
3.039550202064997,0.0010827305217591579
3.040227751055497,0.0010840123837557371
3.0409052962034524,0.0010852904063916645
3.0415828375062297,0.0010865646112387585
3.0422603749611317,0.001087834945937338
3.0429379085655324,0.0010891014958206106
3.043615438316733,0.0010903642354216324
3.044292964212115,0.0010916232015607571
3.0449704862489804,0.0010928785220719868
3.045648004424716,0.0010941299744704786
3.046325518736627,0.0010953777804493317
3.047003029182103,0.0010966218152048649
3.047680535758451,0.0010978621132391024
3.048358038463068,0.0010990990998348354
3.049035537293259,0.0011003319839620537
3.04971303224643,0.0011015612811023474
3.0503905233198854,0.0011027870090465713
3.0510680105110346,0.0011040091447474592
3.0518052369158073,0.0011052276985110793
3.052482718647076,0.0011064426644158798
3.053160196487613,0.0011076541014320394
3.0538376704347288,0.0011088619993997217
3.0545151404858433,0.0011100663719696639
3.055192606638274,0.0011112672036199646
3.0558700688894405,0.001112464541683345
3.056547527236667,0.0011136584076494706
3.0572249816773733,0.0011148488660970264
3.0579024322088917,0.0011160358468139306
3.0585798788286405,0.0011172193567227128
3.0592573215339582,0.0011183994209300724
3.0599347603222626,0.0011195761130750684
3.060612195190903,0.0011207494018416623
3.0612896261372917,0.0011219193376306167
3.061967053158789,0.0011230859056092658
3.062644476252804,0.0011242491259465964
3.063321895416706,0.0011254090748591167
3.0639993106479007,0.0011265657113531833
3.0646767219437705,0.0011277190701745902
3.065354129301713,0.001128869147631552
3.066031532719125,0.0011300159582422992
3.0667089321933974,0.0011311594701201649
3.0673863277219384,0.0011322997154685445
3.0680637193021343,0.0011334366606374504
3.068741106931406,0.0011345705267799253
3.069418490607132,0.0011357011916002487
3.0700958703267505,0.0011368286656228313
3.0707732460876276,0.0011379529843722315
3.0714506178872183,0.001139074190904235
3.072127985722881,0.0011401921963262946
3.0728053495920857,0.0011413070486362188
3.0734827094921786,0.0011424188158133488
3.0741600654206516,0.0011435275061442627
3.0748374173748365,0.0011446331088384146
3.075514765352241,0.0011457355708096957
3.0761921093501914,0.001146835040723197
3.0768694493662045,0.0011479314751147809
3.07754678539761,0.0011490248963904888
3.0782241174419216,0.0011501152465626572
3.0789014454964843,0.001151202592346163
3.079578769558798,0.0011522869472974093
3.0802560896262317,0.0011533683560657059
3.080933405696267,0.001154446805605311
3.0816107177662944,0.001155522280069354
3.082288025833783,0.0011565948264895057
3.082965329896144,0.0011576644382700501
3.0836426299508286,0.0011587311169781935
3.084319925995274,0.0011597947613841873
3.0849972180269125,0.0011608556089959888
3.085674506043206,0.0011619136406330467
3.086351790041568,0.0011629687802483287
3.0870290700194847,0.001164021015741316
3.0877063459743535,0.001165070366979761
3.0883836179036845,0.0011661167548551868
3.089060885804855,0.0011671603866784716
3.0897381496754037,0.0011682012412152225
3.0904154095126843,0.0011692393013246016
3.091092665314252,0.0011702745367240164
3.091769917077477,0.0011713069947927135
3.09244716479989,0.001172336638963248
3.0931244084788934,0.0011733635609877473
3.0938016481119943,0.0011743876054351747
3.0944788836966217,0.0011754090812873738
3.095156115230262,0.0011764278111722622
3.0958333427103755,0.001177443794074026
3.096510566134421,0.0011784570942269075
3.0971877854998904,0.0011794676928615377
3.0978650008042203,0.0011804756269392428
3.098542212044932,0.0011814809358411552
3.0992194192194353,0.0011824834814827257
3.099896622325288,0.0011834833841238772
3.100573821359869,0.0011844806229415108
3.1012510163207554,0.0011854752938431712
3.1019282072053462,0.0011864672662276676
3.1026053940111895,0.0011874566604377812
3.1032825767357197,0.0011884434402275879
3.1039597553764544,0.0011894275788134276
3.1046369299308645,0.0011904091306857794
3.105314100396438,0.0011913881168492113
3.1059912667706833,0.0011923645750658038
3.1066684290510564,0.001193338448450112
3.1073455872351032,0.0011943097529477915
3.108022741320247,0.0011952785445086768
3.108699891304069,0.0011962448467677834
3.109377037183975,0.0011972086065458116
3.11005417895755,0.001198169875845238
3.1107313166222283,0.0011991286392661795
3.111408450175561,0.0012000849123662625
3.1120855796150204,0.0012010387066616805
3.1127627049381266,0.0012019901238108112
3.1134398261423915,0.0012029390365950134
3.114116943225299,0.0012038854463015639
3.114794056184403,0.0012048294397678423
3.1154711650171523,0.0012057710060743617
3.11614826972114,0.0012067101986250064
3.116825370293789,0.0012076469992275125
3.1175024667327014,0.001208581402607932
3.118179559035332,0.0012095134509116016
3.1188566471992423,0.0012104431642329958
3.119533731221931,0.0012113705281524482
3.120210811100923,0.0012122955324942119
3.1208878868337613,0.001213218223493854
3.121564958417931,0.001214138584107724
3.1222420258510204,0.0012150566527376497
3.1229190891304746,0.0012159724429410136
3.1235961482539127,0.0012168859572629861
3.1242732032187903,0.0012177971933624789
3.1249502540226994,0.0012187061579970347
3.1256273006631385,0.0012196130877009856
3.1263043431376563,0.0012205176122556797
3.126981381443802,0.0012214202258353116
3.1276584155790794,0.0012223204030480611
3.1283354455410888,0.0012232183955139485
3.1290124713272873,0.001224114152397633
3.12968949293531,0.001225007861950777
3.1303665103626273,0.0012258994125771475
3.131043523606839,0.001226788851865438
3.1317205326654656,0.0012276761000854953
3.1323975375360598,0.0012285612361241274
3.133074538216194,0.0012294442643547877
3.1337515347033764,0.0012303251722776288
3.1344285269952286,0.0012312040202945595
3.135105515089217,0.0012320808717236603
3.135782498982987,0.0012329556853623053
3.1364594786740367,0.0012338285267242224
3.1371364541599585,0.001234699399594971
3.1378134254383085,0.001235568258072913
3.13855041522545,0.0012364351441261304
3.1392273803296273,0.0012373000857855414
3.139904341218488,0.0012381631031829709
3.140581297889509,0.0012390241760731613
3.1412582503403463,0.0012398833838584348
3.1419351985685147,0.0012407406859658925
3.1426121425716143,0.0012415960977717026
3.143289082347219,0.001242449605786658
3.143966017892877,0.0012433012797055361
3.144642949206219,0.0012441511446763293
3.1453198762847427,0.001244999158206621
3.1459967991261126,0.0012458455106024618
3.1466737177278463,0.001246690170705607
3.147350632087565,0.0012475330894341082
3.148027542202844,0.0012483742152822324
3.148704448071247,0.0012492136753648614
3.149381349690414,0.0012500514883977993
3.150058247057853,0.0012508876598908449
3.1507351401712365,0.0012517222192516626
3.151412029028095,0.001252555038989407
3.1520889136260597,0.0012533862984649366
3.1527657939627165,0.0012542160007166844
3.153442670035637,0.001255044086268265
3.1541195418424746,0.0012558706469198847
3.154796409380742,0.001256695700797745
3.155473272648127,0.001257519261395425
3.1561501316421725,0.0012583413150973233
3.15682698636051,0.001259161890520687
3.157503836800749,0.0012599810098179378
3.158180682960458,0.001260798665387426
3.1588575248373068,0.0012616148191165243
3.1595343624288246,0.0012624296858946183
3.1602111957326944,0.00126324320107345
3.16088802474649,0.0012640554066934639
3.1615648494678266,0.001264866291247523
3.1622416698943523,0.0012656758812304406
3.1629184860236172,0.0012664841742042051
3.163595297853316,0.0012672912168785787
3.1642721053810012,0.0012680970415753041
3.164948908604337,0.001268901674560237
3.1656257075209355,0.0012697051264441825
3.1663025021283957,0.0012705074663287026
3.1669792924243985,0.001271308617543255
3.167656078406487,0.0012721086489488331
3.168332860072367,0.0012729075497691464
3.1690096374196264,0.0012737054077755544
3.1696864104459,0.0012745022057044164
3.170363179148852,0.0012752979791973112
3.171039943526046,0.0012760927647917795
3.171716703575197,0.0012768865342587942
3.1723934592938794,0.0012776793512121927
3.173070210679764,0.0012784712421182636
3.173746957730493,0.0012792622220935271
3.174423700443666,0.001280052430840168
3.1751004388169894,0.0012808417452885774
3.175777172848035,0.0012816302393315706
3.176453902534503,0.0012824178414077827
3.1771306278740212,0.0012832047017378723
3.1778073488642162,0.0012839907545090588
3.1784840655027913,0.0012847761061672684
3.179160777787318,0.001285560660201373
3.1798374857155176,0.0012863445245674234
3.1805141892850126,0.0012871277791790903
3.1811908884934494,0.0012879102873730407
3.18186758333853,0.0012886921520655953
3.182544273817828,0.001289473437635524
3.183220959929084,0.0012902541690583186
3.1838976416699167,0.0012910343121706178
3.1845743190379885,0.0012918140252729904
3.1852509920310017,0.0012925931536876072
3.1859276606465405,0.001293371781871724
3.1866043248823503,0.0012941498628327957
3.187280984736057,0.0012949275107997371
3.187957640205331,0.0012957047244571561
3.18863429128788,0.0012964815084479772
3.189310937981296,0.0012972579764402342
3.1899875802833324,0.0012980340933904523
3.19066421819162,0.0012988097977176985
3.1913408517038366,0.0012995851928469108
3.1920174808176975,0.0013003603202238184
3.192694105530801,0.0013011351612173246
3.1933707258409063,0.0013019096787121047
3.194047341745655,0.0013026840115941338
3.194723953242726,0.0013034580959546353
3.1954005603298454,0.0013042320133690624
3.1960771630046194,0.001305005746277215
3.1967537612648087,0.0013057793243280607
3.1974303551080694,0.0013065527679285926
3.198106944532077,0.0013073261063238635
3.198783529534571,0.001308099377531585
3.1994601101131694,0.001308872517203192
3.200136686265626,0.001309645644064884
3.200813257989621,0.001310418746301096
3.201489825282819,0.001311191723393153
3.2021663881429716,0.0013119647128569827
3.2028429465677175,0.0013127376752896478
3.2035195005547963,0.0013135107190390659
3.2041960501019147,0.0013142837322181217
3.2048725952067225,0.0013150567805086536
3.205549135866992,0.001315830001443624
3.206225672080375,0.0013166032758792248
3.2069022038445985,0.001317376698157581
3.207578731157399,0.0013181501745767733
3.2082552540164064,0.001318923785649948
3.208931772419412,0.0013196975318812366
3.2096082863640936,0.0013204714492101972
3.21028479584815,0.0013212455330731429
3.210961300869343,0.0013220197409570793
3.2116378014253235,0.0013227941754933587
3.212314297513856,0.0013235688944502788
3.2129907891326583,0.0013243438230883245
3.2136672762794047,0.0013251189621819135
3.214343758951879,0.001325894231607081
3.2150202371477534,0.001326669870017192
3.215696710864769,0.0013274457997618384
3.2163731801006827,0.0013282220116064437
3.217049644853142,0.0013289984817769203
3.2177261051199495,0.0013297752826649256
3.2184025608988116,0.0013305524011527528
3.21907901218743,0.001331329816393308
3.219755458983589,0.0013321075822047656
3.2204319012849676,0.0013328857044744155
3.2211083390893287,0.0013336640769802215
3.221784772394431,0.001334442780481642
3.2224612011979357,0.001335221952411138
3.2231376254976567,0.001336001410954125
3.2238140452913067,0.0013367812421118963
3.2244904605766034,0.0013375614272732813
3.2251668713513384,0.0013383420323780405
3.2258432776132,0.0013391229558118868
3.226519679359964,0.0013399042701070707
3.227196076589399,0.001340686030622159
3.227872469299174,0.001341468188403313
3.2285488574871164,0.0013422507271479383
3.2292252411509503,0.0013430335802589624
3.2299016202883974,0.001343816904709838
3.2305779948972635,0.0013446006122007324
3.2312543649752525,0.0013453847395397628
3.2319307305201406,0.0013461692440225634
3.2326070915297103,0.0013469541543772528
3.2332834480016497,0.0013477393853309591
3.2339597999337806,0.0013485250152296892
3.234636147323855,0.0013493110583844073
3.2353124901695853,0.0013500975128862547
3.2359888284687974,0.0013508843793974272
3.236665162219218,0.0013516715603370335
3.237341491418608,0.001352459121572674
3.238017816064772,0.001353247067590414
3.2387544741245393,0.0013540354443370673
3.2394307918376666,0.0013548242166500691
3.240107104990393,0.0013556132849694136
3.2407834135805427,0.0013564027250563499
3.2414597176058435,0.00135719246864985
3.2421360170640803,0.001357982784875198
3.2428123119530614,0.0013587732756112974
3.2434886022705007,0.0013595640284543378
3.2441648880142253,0.0013603550518880288
3.2448411691820227,0.0013611464729531288
3.2455174457716063,0.0013619382817853024
3.2461937177808275,0.0013627303715802968
3.2468699852074514,0.0013635228616887618
3.247546248049225,0.0013643155733851346
3.2482225063039887,0.001365108542104466
3.248898759969495,0.0013659018680218294
3.249575009043526,0.0013666955119715602
3.25025125352391,0.0013674893767314754
3.250927493408389,0.0013682833941851336
3.251603728694777,0.0013690776862290254
3.252279959380894,0.0013698721121181956
3.2529561854644693,0.0013706668164412809
3.2536324069433498,0.0013714615643717414
3.2543086238153416,0.001372256607393707
3.254984836078171,0.0013730518361030877
3.2556610437297095,0.001373847144273571
3.2563372467677447,0.0013746426259952677
3.2570134451900294,0.0013754382238373363
3.257689638994427,0.001376234106195452
3.258365828178717,0.001377029918426459
3.259042012740679,0.0013778258227292684
3.2597181926781684,0.0013786218796170207
3.2603943679889587,0.0013794179720742431
3.2610705386708525,0.0013802141827597187
3.2617467047217,0.00138101040174473
3.2624228661392682,0.0013818066868869733
3.263099022921383,0.001382602920253662
3.2637751750658865,0.0013833991270342026
3.264451322570544,0.0013841953136730098
3.2651274654331988,0.0013849914776069418
3.265803603651691,0.0013857876201217232
3.26647973722378,0.001386583679610849
3.2671558661473292,0.001387379534190859
3.267831990420173,0.0013881753407813113
3.268508110040069,0.0013889710411219155
3.269184225004897,0.001389766594911251
3.26986033531249,0.001390562021861209
3.2705364409606013,0.001391357270278347
3.271212541947127,0.0013921522796938766
3.2718886382698917,0.0013929470947011964
3.2725647299266627,0.001393741659517312
3.2732408169153353,0.001394535991562772
3.273916899233734,0.0013953300593160694
3.274592976879637,0.0013961239101791157
3.2752690498509383,0.0013969174678403495
3.2759451181454637,0.0013977106451956017
3.2766211817610005,0.0013985035041701609
3.277297240695446,0.001399296030053773
3.277973294946624,0.0014000882466628742
3.2786493445123304,0.0014008799324909153
3.279325389390465,0.0014016713533899876
3.280001429578852,0.0014024623334373415
3.2806774650752963,0.0014032529293458388
3.2813534958776955,0.0014040430741526866
3.2820295219838806,0.0014048327220157657
3.28270554339166,0.0014056218689127073
3.283381560098935,0.0014064105285003388
3.2840575721035394,0.0014071987642841582
3.2847335794032837,0.0014079864140106612
3.285409581996074,0.0014087734384007889
3.286085579879748,0.0014095599195760211
3.286761573052118,0.0014103458387277469
3.2874375615110956,0.0014111312297350276
3.2881135452545225,0.0014119159576021128
3.288789524280212,0.0014126999797976192
3.289465498586079,0.0014134833497708144
3.2901414681699728,0.0014142661753444277
3.290817433029704,0.0014150482489173463
3.2914933931631953,0.00141582960994999
3.2921693485683012,0.0014166103050661026
3.2928452992428285,0.0014173902328838536
3.293521245184708,0.0014181695066153655
3.294197186391802,0.0014189479804325356
3.2948731228619117,0.0014197256904251788
3.2955490545929735,0.0014205027107279898
3.2962249815828573,0.0014212787854508463
3.2969009038293695,0.0014220540492565137
3.2975768213304417,0.001422828485169608
3.2982527340839503,0.0014236021103949084
3.2989286420877137,0.001424374929714777
3.2996045453396525,0.0014251469191302684
3.300280443837652,0.0014259180584772035
3.300956337579546,0.0014266882372531533
3.301632226563237,0.0014274574694217073
3.302308110786627,0.00142822585859137
3.302983990247557,0.001428993302906675
3.3036598649439193,0.0014297597702438991
3.3043357348736255,0.001430525260806627
3.3050116000345318,0.0014312898116161318
3.3056874604245117,0.0014320533437324097
3.3063633160414923,0.0014328158882182364
3.3070391668833423,0.001433577446283411
3.3077150129479187,0.001434338004853947
3.3083908542331613,0.0014350975233513483
3.3090666907369526,0.0014358560755414371
3.3097425224571335,0.0014366136072325412
3.310418349391654,0.0014373701036525673
3.3110941715384117,0.0014381255535148778
3.3117699888952385,0.0014388799180471204
3.3124458014600857,0.0014396332469316718
3.313121609230858,0.0014403855247180544
3.313797412205406,0.0014411366906528144
3.3144732103816565,0.0014418868116766244
3.3151490037575306,0.0014426357371899218
3.315824792330896,0.0014433835557951058
3.3165005760996573,0.0014441304440942547
3.317176355061749,0.0014448761070910967
3.31785212921506,0.0014456206221622376
3.3185278985574653,0.00144636402077014
3.31920366308692,0.001447106252691256
3.319879422801332,0.001447847365683642
3.3205551776985485,0.001448587337229477
3.321230927776541,0.001449326228675692
3.3219066730332227,0.0014500639981432954
3.322582413466458,0.0014508006038841865
3.323258149074193,0.0014515359636303995
3.323933879854357,0.0014522702107625065
3.324609605804837,0.0014530033292452437
3.325285326923546,0.0014537352541871182
3.3259610432084346,0.0014544660059306552
3.326636754657413,0.0014551955607754147
3.3273124612683564,0.0014559239712878531
3.327988163039241,0.00145665121130441
3.328663859967989,0.001457377384390285
3.3293395520524687,0.0014581023856538435
3.330015239290649,0.0014588261823518765
3.3306909216804637,0.0014595488923905143
3.331366599219808,0.0014602704447847369
3.332042271906611,0.0014609907095836912
3.3327179397388322,0.0014617098088132634
3.3333936027143896,0.001462427659397816
3.3340692608311735,0.0014631444255143876
3.3347449140871657,0.001463859980574229
3.335420562480301,0.0014645743673842857
